File Path: D:\Users\OGO FTR Q3 2022\Group 7\Test Run 3 5-24-2022 12 05 56 PM\DAQ- Crosshead, … - (Timed).txt   
Test: Tension Test for OGO 2097
Test Run: Test Run 3
Date: 5/24/2022 10:16:41 AM


Crosshead 	Load 	Time 
mm	N	sec
24.3110153824091	0.272442162036896	0.115000002086163
24.3119820952415	0.255758941173553	0.215000003576279
24.3141166865826	0.272734642028809	0.314999997615814
24.3161525577307	0.268317043781281	0.41499999165535
24.3180841207504	0.27986016869545	0.514999985694885
24.3200194090605	0.282565861940384	0.615000009536743
24.3220031261444	0.291582345962524	0.714999973773956
24.3238825351	0.294845014810562	0.814999997615814
24.3259184062481	0.298219978809357	0.915000021457672
24.327902123332	0.303032219409943	1.01499998569489
24.329936131835	0.309224337339401	1.11500000953674
24.3319701403379	0.316009551286697	1.2150000333786
24.3340563029051	0.334190458059311	1.31500005722046
24.336090311408	0.32343378663063	1.41499996185303
24.338124319911	0.33412429690361	1.51499998569489
24.3401080369949	0.32278037071228	1.61500000953674
24.3420414626598	0.357566028833389	1.7150000333786
24.3440251797438	0.342638045549393	1.81500005722046
24.3459064513445	0.353359401226044	1.91499996185303
24.3479423224926	0.356670260429382	2.01500010490417
24.3498738855124	0.358368098735809	2.11500000953674
24.3519097566605	0.370991289615631	2.21499991416931
24.3539437651634	0.38106381893158	2.31500005722046
24.3559777736664	0.372498095035553	2.41499996185303
24.3580136448145	0.386261880397797	2.51500010490417
24.3600457906723	0.385597050189972	2.61500000953674
24.3620816618204	0.407323390245438	2.71499991416931
24.3640653789043	0.39393675327301	2.81500005722046
24.3659969419241	0.410726606845856	2.91499996185303
24.3679322302341	0.413724482059479	3.01500010490417
24.369964376092	0.418020188808441	3.11500000953674
24.3718475103378	0.440062642097473	3.21499991416931
24.3738815188408	0.430070012807846	3.31500005722046
24.3758652359247	0.441714912652969	3.41499996185303
24.3778992444277	0.445708632469177	3.51500010490417
24.3799351155758	0.450456827878952	3.61500000953674
24.3819188326597	0.473178088665009	3.71499991416931
24.3839528411627	0.455878794193268	3.81500005722046
24.3859365582466	0.467751830816269	3.91499996185303
24.3879202753305	0.481116890907288	4.0149998664856
24.3898015469313	0.487038105726242	4.11499977111816
24.3917349725962	0.486794382333755	4.21500015258789
24.3937186896801	0.501193284988403	4.31500005722046
24.3956502526999	0.49359130859375	4.41499996185303
24.397736415267	0.522248566150665	4.5149998664856
24.39977042377	0.51613438129425	4.61499977111816
24.4018547236919	0.539247035980225	4.71500015258789
24.4038384407759	0.531251490116119	4.81500005722046
24.405874311924	0.550963580608368	4.91499996185303
24.4078580290079	0.541482508182526	5.0149998664856
24.409893900156	0.559177041053772	5.11499977111816
24.4118254631758	0.554758608341217	5.21500015258789
24.4138091802597	0.563817262649536	5.31500005722046
24.4157407432795	0.563973069190979	5.41499996185303
24.4177244603634	0.577340304851532	5.5149998664856
24.4197603315115	0.582918047904968	5.61499977111816
24.4217440485954	0.595077335834503	5.71500015258789
24.4238283485174	0.596673250198364	5.81500005722046
24.4258120656013	0.604814350605011	5.91499996185303
24.4278982281685	0.611046195030212	6.0149998664856
24.4298819452524	0.627162158489227	6.11499977111816
24.4319159537554	0.631097674369812	6.21500015258789
24.4338493794203	0.638220548629761	6.31500005722046
24.4358330965042	0.643312096595764	6.41499996185303
24.437764659524	0.646485030651093	6.5149998664856
24.4396980851889	0.658966302871704	6.61499977111816
24.4416818022728	0.675421893596649	6.71500015258789
24.4436636567116	0.665191769599915	6.81500005722046
24.4456995278597	0.683613479137421	6.91499996185303
24.4476832449436	0.68400102853775	7.0149998664856
24.4497675448656	0.696823596954346	7.11499977111816
24.4517028331757	0.703832924365997	7.21500015258789
24.4537871330976	0.708245933055878	7.31500005722046
24.4556702673435	0.715241134166718	7.41499996185303
24.4576521217823	0.723819434642792	7.5149998664856
24.4596358388662	0.729451298713684	7.61499977111816
24.4615692645311	0.742748558521271	7.71500015258789
24.4635529816151	0.730506956577301	7.81500005722046
24.4654845446348	0.753645896911621	7.91499996185303
24.4675204157829	0.755344748497009	8.01500034332275
24.4695544242859	0.773059010505676	8.11499977111816
24.4716387242079	0.773826897144318	8.21500015258789
24.473674595356	0.776001274585724	8.3149995803833
24.4757086038589	0.802159130573273	8.41499996185303
24.4777426123619	0.790907680988312	8.51500034332275
24.4797263294458	0.808001518249512	8.61499977111816
24.4817100465298	0.807041347026825	8.71500015258789
24.4835931807756	0.810297250747681	8.8149995803833
24.4855768978596	0.840531885623932	8.91499996185303
24.4875084608793	0.823663949966431	9.01500034332275
24.4894921779633	0.854857325553894	9.11499977111816
24.4915280491114	0.845650494098663	9.21500015258789
24.4935117661953	0.865097105503082	9.3149995803833
24.4955960661173	0.868494272232056	9.41499996185303
24.4976319372654	0.869072198867798	9.51500034332275
24.4996640831232	0.881806790828705	9.61499977111816
24.5016478002071	0.887338042259216	9.71500015258789
24.5036315172911	0.89015132188797	9.8149995803833
24.505564942956	0.910750210285187	9.91499996185303
24.5074983686209	0.897411227226257	10.0150003433228
24.5094299316406	0.919447481632233	10.1149997711182
24.5114658027887	0.915026128292084	10.2150001525879
24.5134998112917	0.935148298740387	10.3149995803833
24.5155338197947	0.932559430599213	10.414999961853
24.5175678282976	0.948951840400696	10.5150003433228
24.5196539908648	0.952181458473206	10.6149997711182
24.5216377079487	0.964198648929596	10.7150001525879
24.5236717164516	0.95961856842041	10.8149995803833
24.5256051421165	0.97274386882782	10.914999961853
24.5275385677814	0.992577075958252	11.0150003433228
24.5295222848654	0.999809145927429	11.1149997711182
24.531401693821	0.984357237815857	11.2150001525879
24.5334375649691	1.01246893405914	11.3149995803833
24.535421282053	1.01196146011353	11.414999961853
24.5374049991369	1.02823114395142	11.5150003433228
24.539440870285	1.03326761722565	11.6149997711182
24.5414730161428	1.01931726932526	11.7150001525879
24.543508887291	1.04798769950867	11.8149995803833
24.5455428957939	1.0548757314682	11.914999961853
24.5475769042969	1.07036030292511	12.0150003433228
24.5495606213808	1.06590259075165	12.1149997711182
24.5515443384647	1.07311415672302	12.2150001525879
24.5534777641296	1.08119690418243	12.3149995803833
24.5554614812136	1.08647608757019	12.414999961853
24.5573949068785	1.09866201877594	12.5150003433228
24.5594289153814	1.09601473808289	12.6149997711182
24.5614629238844	1.10574150085449	12.7150001525879
24.5634969323874	1.11754488945007	12.8149995803833
24.5655328035355	1.1272519826889	12.914999961853
24.5676171034575	1.1324702501297	13.0150003433228
24.5696008205414	1.14084005355835	13.1149997711182
24.5715845376253	1.14602601528168	13.2150001525879
24.5735682547092	1.16229283809662	13.3149995803833
24.5754513889551	1.17033636569977	13.414999961853
24.577435106039	1.18116140365601	13.5150003433228
24.5793666690588	1.18559777736664	13.6149997711182
24.5813503861427	1.17406368255615	13.7150001525879
24.5833862572908	1.20079267024994	13.8149995803833
24.5854184031487	1.19298529624939	13.914999961853
24.5875045657158	1.21875274181366	14.0150003433228
24.5894882827997	1.21941781044006	14.1149997711182
24.5915222913027	1.22363078594208	14.2150001525879
24.5935581624508	1.23039150238037	14.3149995803833
24.5955418795347	1.24521803855896	14.414999961853
24.5974734425545	1.24974954128265	14.5150003433228
24.5995074510574	1.25304234027863	14.6149997711182
24.6013905853033	1.25002443790436	14.7150001525879
24.6034245938063	1.27665221691132	14.8149995803833
24.6054083108902	1.27561390399933	14.914999961853
24.6074423193932	1.28838658332825	15.0150003433228
24.6094781905413	1.28004848957062	15.1149997711182
24.6115103363991	1.29723989963531	15.2150001525879
24.6135462075472	1.31597077846527	15.3149995803833
24.6155820786953	1.30470681190491	15.414999961853
24.6175657957792	1.32125771045685	15.5150003433228
24.6195495128632	1.33074820041656	15.6149997711182
24.6215332299471	1.33177995681763	15.7150001525879
24.6234126389027	1.35057747364044	15.8149995803833
24.6254485100508	1.35222911834717	15.914999961853
24.6274322271347	1.37638533115387	16.0149993896484
24.6295165270567	1.36232531070709	16.1149997711182
24.6315002441406	1.3806369304657	16.2150001525879
24.6335864067078	1.37923240661621	16.3150005340576
24.6356204152107	1.40240168571472	16.4150009155273
24.6377065777779	1.3862019777298	16.5149993896484
24.6396381407976	1.41246438026428	16.6149997711182
24.6416218578815	1.40283823013306	16.7150001525879
24.6435552835464	1.42266249656677	16.8150005340576
24.6454887092113	1.41909062862396	16.9150009155273
24.6474724262953	1.44073462486267	17.0149993896484
24.649403989315	1.43593406677246	17.1149997711182
24.6514398604631	1.44463491439819	17.2150001525879
24.6534235775471	1.45681357383728	17.3150005340576
24.6555078774691	1.46827018260956	17.4150009155273
24.657491594553	1.47678828239441	17.5149993896484
24.659575894475	1.47565519809723	17.6149997711182
24.6616117656231	1.48611986637115	17.7150001525879
24.6636457741261	1.50768637657166	17.8150005340576
24.66562949121	1.49009454250336	17.9150009155273
24.6676132082939	1.51974904537201	18.0149993896484
24.6695466339588	1.50507307052612	18.1149997711182
24.6714279055595	1.52716839313507	18.2150001525879
24.6734116226435	1.52566289901733	18.3150005340576
24.6753953397274	1.54273641109467	18.4150009155273
24.6774293482304	1.54858446121216	18.5149993896484
24.6795155107975	1.55779111385345	18.6149997711182
24.6815495193005	1.56244897842407	18.7150001525879
24.6835835278034	1.57036876678467	18.8150005340576
24.6856696903706	1.57973623275757	18.9150009155273
24.6876031160355	1.5982414484024	19.0149993896484
24.6896371245384	1.58544564247131	19.1149997711182
24.6915705502033	1.60804057121277	19.2150001525879
24.6935021132231	1.60779500007629	19.3150005340576
24.6955379843712	1.61221528053284	19.4150009155273
24.6975217014551	1.63050448894501	19.5149993896484
24.6996581554413	1.61867308616638	19.6149997711182
24.7016418725252	1.63596427440643	19.7150001525879
24.7037261724472	1.64796423912048	19.8150005340576
24.7057098895311	1.64964270591736	19.9150009155273
24.7077438980341	1.66986119747162	20.0149993896484
24.709727615118	1.65839970111847	20.1149997711182
24.711711332202	1.68511736392975	20.2150001525879
24.7136447578669	1.68110370635986	20.3150005340576
24.7155763208866	1.69817781448364	20.4150009155273
24.7175600379705	1.69743192195892	20.5149993896484
24.7194934636354	1.70110166072845	20.6149997711182
24.7215274721384	1.72153472900391	20.7150001525879
24.7235111892223	1.71596908569336	20.8150005340576
24.7255973517895	1.72100031375885	20.9150009155273
24.7276313602924	1.73632049560547	21.0149993896484
24.7297175228596	1.73194718360901	21.1149997711182
24.7316490858793	1.75422585010529	21.2150001525879
24.7336849570274	1.74135529994965	21.3150005340576
24.7356165200472	1.76973366737366	21.4150009155273
24.7376002371311	1.76161444187164	21.5149993896484
24.7395839542151	1.77777075767517	21.6149997711182
24.7415155172348	1.79605865478516	21.7150001525879
24.7435513883829	1.7840987443924	21.8150005340576
24.7455351054668	1.80269753932953	21.9150009155273
24.7476194053888	1.80676281452179	22.0149993896484
24.7496552765369	1.81867015361786	22.1149997711182
24.7517395764589	1.82473134994507	22.2150001525879
24.753775447607	1.82309806346893	22.3150005340576
24.755859747529	1.83725798130035	22.4150009155273
24.7577410191298	1.83989071846008	22.5149993896484
24.7597768902779	1.84863805770874	22.6149997711182
24.7616581618786	1.85948598384857	22.7150001525879
24.7635915875435	1.85538339614868	22.8150005340576
24.7655753046274	1.87426769733429	22.9150009155273
24.7675590217113	1.88040399551392	23.0149993896484
24.7695930302143	1.88124084472656	23.1149997711182
24.7715767472982	1.90177702903748	23.2150001525879
24.7736629098654	1.89375054836273	23.3150005340576
24.7756466269493	1.91521191596985	23.4150009155273
24.7777309268713	1.90993535518646	23.5149993896484
24.7796624898911	1.91558885574341	23.6149997711182
24.781646206975	1.93845760822296	23.7150001525879
24.7836299240589	1.93129992485046	23.8150005340576
24.785565212369	1.95310187339783	23.9150009155273
24.7875489294529	1.94079601764679	24.0149993896484
24.7894804924726	1.9653822183609	24.1149997711182
24.7915647923946	1.96035730838776	24.2150001525879
24.7936006635427	1.9644627571106	24.3150005340576
24.7956849634647	1.9685435295105	24.4150009155273
24.7971601784229	1.97843718528748	24.492000579834
